Step,Total Reward,Loss,Matched Passengers,Canceled,Dropped Passengers,Waiting Passengers,Total Accounted Passengers,Rebalancing Count
1,0.0,0.0,0,0,0,1,1,0
2,0.5,0.0,1,0,0,1,2,0
3,0.5,0.0,1,0,0,2,3,0
4,1.0,0.0,2,0,0,2,4,0
5,1.6,0.0007920367061160505,3,0,0,2,5,0
6,2.2666666666666666,0.0,4,0,0,2,6,0
7,2.980952380952381,0.0,5,0,0,2,7,0
8,3.730952380952381,0.0,6,0,0,2,8,0
9,4.508730158730159,0.0,7,0,0,2,9,0
10,5.3087301587301585,0.0001733352692099288,8,0,0,2,10,0
11,6.126911976911977,0.0,9,0,0,2,11,0
12,6.126911976911977,0.0,9,1,0,2,12,0
13,6.896142746142746,0.0,10,1,0,2,13,0
14,7.681857031857032,0.0,11,2,0,1,14,0
15,7.681857031857032,0.0002893893688451499,11,2,0,2,15,0
16,8.431857031857032,0.0,12,2,0,2,16,0
17,9.196562914209974,0.0,13,2,0,2,17,0
18,9.974340691987752,0.0,14,2,0,2,18,0
19,10.763814376198278,0.0,15,2,0,2,19,0
20,11.563814376198279,0.005133872386068106,16,2,0,2,20,0
21,12.373338185722089,0.0,17,2,0,2,21,0
22,13.191520003903907,0.0,18,2,0,2,22,0
23,14.017606960425645,0.0,19,3,0,1,23,0
24,14.017606960425645,0.0,19,3,0,2,24,0
25,14.817606960425646,0.00020039950322825462,20,3,0,2,25,0
26,14.817606960425646,0.0,20,4,0,2,26,0
27,15.595384738203425,0.0,21,4,0,2,27,0
28,16.38109902391771,0.0,22,4,0,2,28,0
29,16.38109902391771,0.0,22,4,0,3,29,0
30,17.147765690584375,0.0016561420634388924,23,4,0,3,30,0
31,18.7284108518747,0.0,25,4,0,2,31,0
32,19.5409108518747,0.0,26,4,0,2,32,0
33,20.359092670056516,0.0,27,4,0,2,33,0
34,21.182622081821222,0.0,28,4,0,2,34,0
35,21.182622081821222,0.009064842946827412,28,5,0,2,35,0
36,21.98817763737678,0.0,29,5,0,2,36,0
37,21.98817763737678,0.0,29,6,0,2,37,0
38,21.98817763737678,0.0,29,6,0,3,38,0
39,22.75740840660755,0.0,30,6,0,3,39,0
40,22.75740840660755,0.00800080131739378,30,6,0,4,40,0
41,22.75740840660755,0.0,30,6,0,5,41,0
42,22.75740840660755,0.0,30,6,0,6,42,0
43,23.47833863916569,0.0,31,6,0,6,43,0
44,23.47833863916569,0.0,31,6,0,7,44,0
45,23.47833863916569,0.000260666711255908,31,6,0,8,45,0
46,23.47833863916569,0.0,31,7,0,8,46,0
47,23.47833863916569,0.0,31,7,0,9,47,0
48,23.47833863916569,0.0,31,8,0,9,48,0
49,24.804869251410587,0.0,33,8,0,8,49,0
50,25.484869251410586,1.3952380868431646e-05,34,8,0,8,50,0
51,26.904869251410588,0.0,36,8,0,6,50,0
52,26.904869251410588,0.0,36,8,0,6,50,0
53,29.18486925141059,0.0,39,8,0,3,50,0
54,30.80486925141059,0.0,41,8,0,1,50,0
55,30.80486925141059,0.00016177348152268678,41,8,0,1,50,0
56,30.80486925141059,0.0,41,8,0,1,50,0
57,30.80486925141059,0.0,41,8,0,1,50,0
58,30.80486925141059,0.0,41,8,0,1,50,0
59,30.80486925141059,0.0,41,8,0,1,50,0
60,30.80486925141059,0.0012882008450105786,41,8,0,1,50,0
